timestamp,measured_GHI,measured_DNI,clear-sky_GHI,clear-sky_DNI,zenith_angle,pred_GHI_comb,pred_DNI_comb
2024-01-04 23:45:00,10,0,7,81,89.045,5,45
2024-01-05 00:00:00,0,0,0,0,91.525,,
2024-01-05 00:15:00,0,0,0,0,94.063,,
2024-01-05 00:30:00,0,0,0,0,96.653,,
2024-01-05 00:45:00,0,0,0,0,99.29,,
2024-01-05 01:00:00,0,0,0,0,101.969,,
2024-01-05 01:15:00,0,0,0,0,104.685,,
2024-01-05 01:30:00,0,0,0,0,107.434,,
2024-01-05 01:45:00,0,0,0,0,110.212,,
2024-01-05 02:00:00,0,0,0,0,113.014,,
2024-01-05 02:15:00,0,0,0,0,115.838,,
2024-01-05 02:30:00,0,0,0,0,118.678,,
2024-01-05 02:45:00,0,0,0,0,121.531,,
2024-01-05 03:00:00,0,0,0,0,124.392,,
2024-01-05 03:15:00,0,0,0,0,127.257,,
2024-01-05 03:30:00,0,0,0,0,130.122,,
2024-01-05 03:45:00,0,0,0,0,132.98,,
2024-01-05 04:00:00,0,0,0,0,135.824,,
2024-01-05 04:15:00,0,0,0,0,138.649,,
2024-01-05 04:30:00,0,0,0,0,141.443,,
2024-01-05 04:45:00,0,0,0,0,144.196,,
2024-01-05 05:00:00,0,0,0,0,146.892,,
2024-01-05 05:15:00,0,0,0,0,149.514,,
2024-01-05 05:30:00,0,0,0,0,152.034,,
2024-01-05 05:45:00,0,0,0,0,154.421,,
2024-01-05 06:00:00,0,0,0,0,156.63,,
2024-01-05 06:15:00,0,0,0,0,158.601,,
2024-01-05 06:30:00,0,0,0,0,160.261,,
2024-01-05 06:45:00,0,0,0,0,161.524,,
2024-01-05 07:00:00,0,0,0,0,162.303,,
2024-01-05 07:15:00,0,0,0,0,162.531,,
2024-01-05 07:30:00,0,0,0,0,162.188,,
2024-01-05 07:45:00,0,0,0,0,161.305,,
2024-01-05 08:00:00,0,0,0,0,159.955,,
2024-01-05 08:15:00,0,0,0,0,158.225,,
2024-01-05 08:30:00,0,0,0,0,156.2,,
2024-01-05 08:45:00,0,0,0,0,153.951,,
2024-01-05 09:00:00,0,0,0,0,151.534,,
2024-01-05 09:15:00,0,0,0,0,148.99,,
2024-01-05 09:30:00,0,0,0,0,146.351,,
2024-01-05 09:45:00,0,0,0,0,143.641,,
2024-01-05 10:00:00,0,0,0,0,140.878,,
2024-01-05 10:15:00,0,0,0,0,138.076,,
2024-01-05 10:30:00,0,0,0,0,135.246,,
2024-01-05 10:45:00,0,0,0,0,132.397,,
2024-01-05 11:00:00,0,0,0,0,129.536,,
2024-01-05 11:15:00,0,0,0,0,126.67,,
2024-01-05 11:30:00,0,0,0,0,123.803,,
2024-01-05 11:45:00,0,0,0,0,120.942,,
2024-01-05 12:00:00,0,0,0,0,118.09,,
2024-01-05 12:15:00,0,0,0,0,115.251,,
2024-01-05 12:30:00,0,0,0,0,112.43,,
2024-01-05 12:45:00,0,0,0,0,109.63,,
2024-01-05 13:00:00,0,0,0,0,106.856,,
2024-01-05 13:15:00,0,0,0,0,104.111,,
2024-01-05 13:30:00,0,0,0,0,101.4,,
2024-01-05 13:45:00,0,0,0,0,98.727,,
2024-01-05 14:00:00,0,0,0,0,96.096,,
2024-01-05 14:15:00,0,0,0,0,93.514,,
2024-01-05 14:30:00,0,0,0,0,90.984,,
2024-01-05 14:45:00,17,170,27,276,88.512,20,154
2024-01-05 15:00:00,54,418,58,426,86.105,43,237
2024-01-05 15:15:00,92,539,95,537,83.769,71,299
2024-01-05 15:30:00,146,628,135,620,81.511,127,597
2024-01-05 15:45:00,203,680,174,677,79.339,181,658
2024-01-05 16:00:00,218,558,213,728,77.259,237,702
2024-01-05 16:15:00,271,726,252,769,75.281,249,575
2024-01-05 16:30:00,305,774,288,802,73.413,298,729
2024-01-05 16:45:00,331,770,322,829,71.665,328,769
2024-01-05 17:00:00,352,785,354,852,70.045,351,763
2024-01-05 17:15:00,384,851,386,878,68.564,372,780
2024-01-05 17:30:00,425,890,413,893,67.231,398,832
2024-01-05 17:45:00,252,238,437,917,66.056,434,877
2024-01-05 18:00:00,362,376,456,926,65.046,273,265
2024-01-05 18:15:00,511,850,472,934,64.21,372,392
2024-01-05 18:30:00,528,928,484,939,63.556,503,825
2024-01-05 18:45:00,432,617,493,946,63.089,516,898
2024-01-05 19:00:00,339,273,498,948,62.813,428,610
2024-01-05 19:15:00,251,83,499,949,62.731,344,296
2024-01-05 19:30:00,526,758,496,947,62.843,265,123
2024-01-05 19:45:00,408,481,490,949,63.149,500,739
2024-01-05 20:00:00,469,700,480,944,63.646,394,483
2024-01-05 20:15:00,369,519,466,938,64.329,442,680
2024-01-05 20:30:00,392,607,448,930,65.192,352,515
2024-01-05 20:45:00,494,810,427,922,66.228,367,594
2024-01-05 21:00:00,523,847,403,909,67.429,445,772
2024-01-05 21:15:00,350,436,375,894,68.786,460,803
2024-01-05 21:30:00,195,117,345,874,70.289,314,432
2024-01-05 21:45:00,239,226,312,855,71.929,183,147
2024-01-05 22:00:00,321,587,276,827,73.697,211,241
2024-01-05 22:15:00,176,318,239,792,75.582,265,551
2024-01-05 22:30:00,233,560,199,749,77.576,147,311
2024-01-05 22:45:00,172,394,159,695,79.671,178,508
2024-01-05 23:00:00,113,445,118,625,81.858,123,354
2024-01-05 23:15:00,73,333,79,532,84.128,74,371
2024-01-05 23:30:00,30,102,43,405,86.476,39,251
2024-01-05 23:45:00,8,1,13,175,88.893,10,98
2024-01-06 00:00:00,0,0,0,0,91.374,,
2024-01-06 00:15:00,0,0,0,0,93.912,,
2024-01-06 00:30:00,0,0,0,0,96.502,,
2024-01-06 00:45:00,0,0,0,0,99.14,,
2024-01-06 01:00:00,0,0,0,0,101.819,,
2024-01-06 01:15:00,0,0,0,0,104.535,,
2024-01-06 01:30:00,0,0,0,0,107.284,,
2024-01-06 01:45:00,0,0,0,0,110.062,,
2024-01-06 02:00:00,0,0,0,0,112.865,,
2024-01-06 02:15:00,0,0,0,0,115.689,,
2024-01-06 02:30:00,0,0,0,0,118.529,,
2024-01-06 02:45:00,0,0,0,0,121.382,,
